ACEBROFILINA,7896004710471,10 MG/ML XPE CT FR VD AMB X 120 ML + COP,EXPECTORANTES,24.18
ACEBROFILINA,7896004710549,10 MG/ML XPE AD CT FR VD AMB X 120 ML + CP MED X 10 ML,EXPECTORANTES,24.59
ACEBROFILINA,7894916504072,10 MG/ML XPE CT FR VD AMB X 120 ML + CP MED,EXPECTORANTES,16.98
ACEBROFILINA,7891317002695,10 MG/ML XPE CT FR VD AMB X 120 ML + CP MED,EXPECTORANTES,24.2
ACEBROFILINA,7891317004439,10 MG/ML XPE CT FR VD AMB X 120 ML + COPO MED,EXPECTORANTES,24.38
ACEBROFILINA,7899095235441,10 MG/ML XPE CT FR PEAD X 120 ML + CP MED,EXPECTORANTES,26.92
ACEBROFILINA,7899095235458,10 MG/ML XPE CX 60 FR PEAD X 120 ML + 60 CP MED (EMB HOSP),EXPECTORANTES,0
ACEBROFILINA,7899095233027,10MG/ML XPE CT FR VD AMB X 120ML + CP MED,EXPECTORANTES,26.92
ACEBROFILINA,7899095235489,10 MG/ML XPE CT FR PEAD X 120 ML + CP MED,EXPECTORANTES,33.2
ACEBROFILINA,7899095203594,10 MG/ML XPE CT FR VD AMB X 120 ML + CP MED,EXPECTORANTES,33.2
ACEBROFILINA,7899095235502,10 MG/ML XPE CX 60 FR PEAD X 120 ML + 60 CP MED (EMB HOSP),EXPECTORANTES,0
ACEBROFILINA,7896004710495,10 MG/ML XPE CT FR VD AMB X 120 ML + COP,EXPECTORANTES,23.68
ACEBROFILINA,7898109241935,10 MG / ML XPE CT FR PET AMB X 120 ML + COP,EXPECTORANTES,29.69
ACEBROFILINA,7898109241928,10 MG / ML XPE CT FR VD AMB X 100 ML + COP ,EXPECTORANTES,24.73
ACEBROFILINA,7898109248989,10 MG / ML XPE CX 50 FR PET AMB X 120 ML + COP (EMB HOSP),EXPECTORANTES,0
ACEBROFILINA,7898060132198,10 MG/ML XPE CT FR PLAS AMB X 120 ML + CP MED,EXPECTORANTES,30.41
ACEBROFILINA,7896714214146,10 MG/ML XPE CT FR VD AMB X 120 ML + CP MED,EXPECTORANTES,23.22
ACEBROFILINA,7896714227788,10 MG/ ML XPE CT FR VD AMB X 120 ML + CP MED,EXPECTORANTES,34.5
ACEBROFILINA,7896112159070,10 MG/ML XPE CT FR PLAS OPC X 120ML + COP MED,EXPECTORANTES,23.96
ACEBROFILINA,7896112115465,10 MG/ML XPE CT FR VD AMB X 120ML ,EXPECTORANTES,23.96
ACEBROFILINA,7896112159254,10 MG/ML XPE CT FR PLAS OPC X 120 ML + CP MED,EXPECTORANTES,22.8
ACEBROFILINA,7894916140485,10 MG/ML XPE CT FR VD AMB X 120 ML + CP MED,EXPECTORANTES,23.54
ACEBROFILINA,7896004710549,10 MG/ML XPE AD CT FR VD AMB X 120 ML + CP MED X 10 ML,EXPECTORANTES,24.59
ACEBROFILINA,7898505091004,10 MG/ML XPE CT FR VD AMB X 120 ML + COPO MED,EXPECTORANTES,32.86
ACEBROFILINA,7896422509244,10 MG/ML XPE CT FR VD AMB X 120 ML + DOSADOR ,EXPECTORANTES,24.15
ACEBROFILINA,7895296271035,10 MG/ML XPE CT FR PLAS AMB X 120 ML + CP MED,EXPECTORANTES,26.95
ACEBROFILINA,7895296271028,10 MG/ML XPE CT FR VD AMB X 120 ML + CP MED ,EXPECTORANTES,26.95
ACEBROFILINA,7898148292851,10 MG/ ML XPE CT FR VD AMB X 120 ML + CP MED,EXPECTORANTES,23.2
ACEBROFILINA,7898148292882,10 MG/ ML XPE CX 50 FR PLAS AMB X 120 ML + 50 CP MED (EMB HOSP),EXPECTORANTES,0
ACEBROFILINA,7898148292899,10 MG/ML XPE CT FR PLAS OPC X 120 ML + CP MED,EXPECTORANTES,26.12
ACEBROFILINA,7898148292905,10 MG/ML XPE CX 50 FR PLAS OPC X 120 ML + 50 CP MED (EMB HOSP),EXPECTORANTES,0
ACEBROFILINA,7896006205593,10 MG/ML XPE CT FR PET AMB X 120 ML + COP,EXPECTORANTES,22.61
ACEBROFILINA,7896658012167,10 MG / ML XPE CT FR PLAS PET AMB X 60 ML + CP MED X 10 ML,EXPECTORANTES,20.7
ACEBROFILINA,1038501090013,5 MG / ML XPE  CT FR VD AMB X 100 ML + COP,EXPECTORANTES,17.11
ACEBROFILINA,7896658002120,5 MG / ML XPE CT FR PLAS PET AMB X 120 ML + CP MED X 10 ML,EXPECTORANTES,27.99
ACEBROFILINA,7896181924098,5 MG/ML XPE CT FR VD AMB X 120 ML + CP MED ,EXPECTORANTES,0
ACEBROFILINA,7896523209128,5 MG/ML XPE CT FR PLAS AMB X 120 ML + CP MED,EXPECTORANTES,16.39
ACEBROFILINA,7896523209104,5 MG/ML XPE CX 50 FR PLAS AMB X 120 ML + 50 CP MED (EMB HOSP),EXPECTORANTES,0
ACEBROFILINA,7896004710464,5 MG/ML XPE CT FR VD AMB X 120 ML + CP MED,EXPECTORANTES,17.15
ACEBROFILINA,7896004710532,5 MG/ML XPE INF CT FR VD AMB X 120 ML + CP MED X 10 ML,EXPECTORANTES,18.07
ACEBROFILINA,7894916504089,5 MG/ML XPE CT FR VD AMB X 120 ML + CP MED,EXPECTORANTES,15.67
ACEBROFILINA,7891317002688,5 MG/ML XPE CT FR VD AMB X 120 ML + CP MED,EXPECTORANTES,17.16
ACEBROFILINA,7891317004378,5 MG/ML XPE CT FR VD AMB X 120 ML + COPO MED,EXPECTORANTES,17.77
ACEBROFILINA,7899095235465,5 MG/ML XPE CT FR PEAD X 120 ML + CP MED,EXPECTORANTES,18.18
ACEBROFILINA,7899095235472,5 MG/ML XPE CX 60 FR PEAD X 120 ML + 60 CP MED (EMB HOSP),EXPECTORANTES,0
ACEBROFILINA,7899095233034,5MG/ML XPE CT FR VD AMB X 120ML + CP MED,EXPECTORANTES,18.18
ACEBROFILINA,7899095235496,5 MG/ML XPE CT FR PEAD X 120 ML + CP MED,EXPECTORANTES,23.84
ACEBROFILINA,7899095203600,5 MG/ML XPE CT FR VD AMB X 120 ML + CP MED,EXPECTORANTES,23.84
ACEBROFILINA,7899095235519,5 MG/ML XPE CX 60 FR PEAD X 120 ML + 60 CP MED (EMB HOSP),EXPECTORANTES,0
ACEBROFILINA,7896004710488,5 MG/ML XPE CT FR VD AMB X 120 ML + COP,EXPECTORANTES,17.38
ACEBROFILINA,7898109241959,5 MG / ML XPE CT FR PET AMB X 120 ML + COP,EXPECTORANTES,20.52
ACEBROFILINA,7898109248972,5 MG / ML XPE CX  50 FR PET AMB X 120 ML + COP (EMB HOSP),EXPECTORANTES,0
ACEBROFILINA,7898060133577,5 MG/ML XPE CT FR PLAS AMB X 120 ML + CP MED,EXPECTORANTES,22.08
ACEBROFILINA,7896714214115,5 MG/ML XPE CT FR VD AMB X 120 ML + CP MED,EXPECTORANTES,17.11
ACEBROFILINA,7896714227771,25MG/5ML XPE INF (VD C/120ML),EXPECTORANTES,0
ACEBROFILINA,7896112159049,5 MG/ML XPE CT FR PLAS OPC X 120ML + COP MED,EXPECTORANTES,17.16
ACEBROFILINA,7896112115472,5 MG/ML XPE CT FR VD AMB X 120ML ,EXPECTORANTES,17.16
ACEBROFILINA,7896112159223,5 MG/ML XPE CT FR PLAS OPC X 120 ML + CP MED,EXPECTORANTES,17.61
ACEBROFILINA,7894916140492,5 MG/ML XPE CT FR VD AMB X 120 ML + CP MED,EXPECTORANTES,18.2
ACEBROFILINA,7896004710532,5 MG/ML XPE INF CT FR VD AMB X 120 ML + CP MED X 10 ML,EXPECTORANTES,18.07
ACEBROFILINA,7898505091011,5 MG/ML XPE CT FR VD AMB X 120 ML + COPO MED,EXPECTORANTES,24.2
ACEBROFILINA,7896422509251,5 MG/ML XPE CT FR VD AMB X 120 ML + DOSADOR  ,EXPECTORANTES,17.13
ACEBROFILINA,7895296271042,5 MG/ML XPE CT FR PLAS AMB X 120 ML + CP MED,EXPECTORANTES,18.2
ACEBROFILINA,7895296271011,5 MG/ML XPE CT FR VD AMB X 120 ML + CP MED  ,EXPECTORANTES,18.2
ACEBROFILINA,7898148292745,5 MG/ ML XPE CT FR VD AMB X 120 ML + CP MED,EXPECTORANTES,0
ACEBROFILINA,7898148292776,5 MG/ ML XPE CX 50 FR PLAS AMB X 120 ML + 50 CP MED (EMB HOSP),EXPECTORANTES,0
ACEBROFILINA,7898148292783,5 MG/ML XPE CT FR PLAS OPC X 120 ML + CP MED,EXPECTORANTES,17.43
ACEBROFILINA,7898148292790,5 MG/ML XPE CX 50 FR PLAS OPC X 120 ML + 50 CP MED (EMB HOSP),EXPECTORANTES,0
ACEBROFILINA,7896006259152,5MG/ML XPE CT FR VD AMB X 120ML + SER DOSAD,EXPECTORANTES,22.47
ACEBROFILINA,7896658012174,5 MG / ML XPE CT FR PLAS PET AMB X 60 ML + CP MED X 10 ML,EXPECTORANTES,13.99
ACECLOFENACO,7896004722122,100 MG  COM  REV CT BL AL AL X 12,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,28.38
ACECLOFENACO,7896004722122,100 MG  COM  REV CT BL AL PLAS OPC X 12,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,28.38
ACECLOFENACO,7896004722405,100 MG COM REV CT BL AL AL X 12,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,28.38
ACECLOFENACO,7891317411923,100 MG COM REV CT BL AL/AL X 12,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,43.68
ACECLOFENACO,7896004722146,100 MG COM REV CT BL AL AL X 12,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,26.81
ACECLOFENACO,7896004722146,100 MG COM REV CT BL AL PLAS OPC X 12,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,26.81
ACECLOFENACO,7896004722726,100 MG COM REV CT BL AL AL X 12,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,33.7
ACECLOFENACO,7894916144803,100 MG COM REV CT BL AL AL X 12,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,28.38
ACECLOFENACO,7896472505883,100 MG COM REV CT BL AL/AL X 12,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,26.83
ACECLOFENACO,7896472505913,100 MG COM REV CT BL AL/AL X 12,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,25.32
ACECLOFENACO,7895296118064,100 MG COM REV CT BL AL AL X 12,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,28.38
ACECLOFENACO,7897076909312,100 MG COM REV CT STR AL X 12,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,26.45
ACECLOFENACO,7898049795260,100 MG COM REV CT ENV AL X 12,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,28.39
ACECLOFENACO,7898049795611,100 MG COM REV CT ENV AL X 12 ,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,39.09
ACECLOFENACO,7898049795277,100 MG COM REV CT ENV AL X 16,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,37.86
ACECLOFENACO,7896004722153,100 MG COM REV CT BL AL AL X 24,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,53.62
ACECLOFENACO,7896004722153,100 MG COM REV CT BL AL PLAS OPC X 24,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,53.62
ACECLOFENACO,7895296118088,100 MG COM REV CT BL AL AL X 24,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,56.79
ACECLOFENACO,7897076909343,100 MG COM REV CT 2 STR AL X 12,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,49.45
ACECLOFENACO,7898049795284,100 MG COM REV CT ENV AL X 24,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,56.77
ACECLOFENACO,7898049795291,100 MG COM REV CT ENV AL X 480 (EMB HOSP),ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,0
ACECLOFENACO,7891317440312,100 MG COM REV CT BL AL / AL X 6,ANTI-REUMÁTICOS nao ESTEROIDAIS PUROS,21.04
ACECLOFENACO,7896004716534,15 MG/G CREM DERM CT BG AL X 30 G,ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,18.8
ACECLOFENACO,7891317412661,15 MG/G CREM DERM CT TB AL X 30 G,ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,28.98
ACECLOFENACO,7896004716541,15 MG/G CREM DERM CT BG AL X 30 G ,ANTI-REUMÁTICOS E ANALGÉSICOS TÓPICOS,18.8
ACEPONATO DE METILPREDNISOLONA,7795320050127,1 MG/G CREM DERM CT BG AL X 15 G,CORTICOCOESTERÓIDES TÓPICOS PUROS,48.02
ACEPONATO DE METILPREDNISOLONA,7795320050646,1 MG/G LOÇÃO CREMOSA CT BG AL X 20 G,CORTICOCOESTERÓIDES TÓPICOS PUROS,61.52
ACEPONATO DE METILPREDNISOLONA,7891106910712,1 MG/ML SOL TOP CT FR PLAS OPC GOT X 20 ML,CORTICOCOESTERÓIDES TÓPICOS PUROS,65.77
ACETATO DE ABIRATERONA,7896212424351,250 MG COM CT FR PLAS OPC X 120,TODOS OS OUTROS ANTINEOPLÁSICOS,12564.46
ACETATO DE BUSSERRELINA,7891058803032,"3,3 MG/MICROBAST IMPL CT SER APLIC X 2 MICROBAST",ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,1822.05
ACETATO DE CASPOFUNGINA,7897337707381,50 MG PO LIOF SOL INJ CT FA VD INC,AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,3617.76
ACETATO DE CASPOFUNGINA,7897337707398,70 MG PO LIOF SOL INJ CT FA VD INC,AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,4660.44
ACETATO DE CETRORRELIX,7891721022548,"0,25 MG PO LIOF INJ CT FA VD INC + 1 SER DIL + 2 AGULHAS + 2 TOALHAS",HORMÔNIOS DE LIBERAÇÃO ANTIGONADOTROFINA,268.06
ACETATO DE CIPROTERONA,7891106907491,100 MG COM CT BL AL PLAS INC X 20,HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS,281.14
ACETATO DE CIPROTERONA,7896637023016,50 MG COM CT BL AL PLAS INC X 20,HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS,100.46
ACETATO DE CIPROTERONA,7891106907460,50 MG COM CT BL AL PLAS INC X 20,HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS,149.3
ACETATO DE CIPROTERONA,7898149934514,50 MG COM CT BL AL PLAS INC X 20,HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS,92.71
ACETATO DE CIPROTERONA,7896006282518,50 MG COM CT BL AL PLAS INC X 20,HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS,137.94
ACETATO DE DEGARELIX,7896165600642,120 MG PO LIOF INJ CT 2 FA VD INC + 2 DIL 6 ML + 2 SER + 2 AGU + 4 ADAP,OUTROS CITOSTÁTICOS ANTAGONISTAS HORMONAIS,1083.5
ACETATO DE DEGARELIX,7896165600635,80 MG PO LIOF INJ CT 1 FA VD INC + 1 DIL 6 ML + 1 SER + 1 AGU + 2 ADAP,OUTROS CITOSTÁTICOS ANTAGONISTAS HORMONAIS,595.17
ACETATO DE DESMOPRESSINA,7896112435433,"0,1 MG COM CT FR PLAS OPC X 14 ",HORMÔNIOS ANTIDIURÉTICOS,70.16
ACETATO DE DESMOPRESSINA,7896112435440,"0,2 MG COM CT FR PLAS OPC X 14 ",HORMÔNIOS ANTIDIURÉTICOS,134.49
ACETATO DE DESMOPRESSINA,7896112435495,"0,1 MG COM CT FR PLAS OPC X 30 ",HORMÔNIOS ANTIDIURÉTICOS,150.3
ACETATO DE DESMOPRESSINA,7896112451396,"0,2 MG COM CT FR PLAS OPC X 30",HORMÔNIOS ANTIDIURÉTICOS,288.19
ACETATO DE DESMOPRESSINA,7896165600048,"0,1 MG COM CT FR PLAS OPC X 30",HORMÔNIOS ANTIDIURÉTICOS,176.84
ACETATO DE DESMOPRESSINA,7896165600055,"0,2 MG COM CT FR PLAS OPC X 30",HORMÔNIOS ANTIDIURÉTICOS,176.84
ACETATO DE DESMOPRESSINA,7896165600574,15 MCG /ML SOL INJ CT 1 AMP VD INC X 1ML ,HORMÔNIOS ANTIDIURÉTICOS,0
ACETATO DE DESMOPRESSINA,7896165600177,15 MCG /ML SOL INJ CT 10 AMP VD INC X 1ML ,HORMÔNIOS ANTIDIURÉTICOS,0
ACETATO DE DESMOPRESSINA,7896165600673,15 MCG /ML SOL INJ CT 10 AMP VD INC X 1ML (EMB FRAC),HORMÔNIOS ANTIDIURÉTICOS,0
ACETATO DE DESMOPRESSINA,7896165600581,15 MCG /ML SOL INJ CT 1 AMP VD INC X 2ML ,HORMÔNIOS ANTIDIURÉTICOS,0
ACETATO DE DESMOPRESSINA,7896165600680,15 MCG /ML SOL INJ CT 10 AMP VD INC X 2ML  (EMB FRAC),HORMÔNIOS ANTIDIURÉTICOS,0
ACETATO DE DESMOPRESSINA,7896165600550,15 MCG /ML SOL INJ CT 10 AMP VD INC X 2ML ,HORMÔNIOS ANTIDIURÉTICOS,0
ACETATO DE DESMOPRESSINA,7896165600062,4 MCG/ML SOL INJ CT 10 AMP VD INC X 1 ML,HORMÔNIOS ANTIDIURÉTICOS,262.3
ACETATO DE DESMOPRESSINA,7896112440161,"0,1 MG/ML SOL NAS CT FR PLAS OPC SPR X 2,5 ML",HORMÔNIOS ANTIDIURÉTICOS,206.25
ACETATO DE DESMOPRESSINA,7898149934910,"0,1 MG/ML SOL NAS CT FR SPR VD AMB X 2,5 ML",HORMÔNIOS ANTIDIURÉTICOS,157.71
ACETATO DE DESMOPRESSINA,7896165600024,"0,1 MG/ML SOL NAS CT FR VD AMB SPR 2,5ML",HORMÔNIOS ANTIDIURÉTICOS,242.67
ACETATO DE DESMOPRESSINA,7896165600017,"0,1MG/ML SOL NAS CT FR VD AMB 2,5ML + 2 TUB",HORMÔNIOS ANTIDIURÉTICOS,242.67
ACETATO DE DESMOPRESSINA,7898909980263,"0,1 MG/ML SOL NAS CT FR VD AMB NEB X 2,5 ML",HORMÔNIOS ANTIDIURÉTICOS,210.67
ACETATO DE DESMOPRESSINA,7896112464136,"0,1 MG/ML SOL NAS CT FR PLAS OPC SPR X 5 ML ",HORMÔNIOS ANTIDIURÉTICOS,374.99
ACETATO DE DESMOPRESSINA,7895005800303,"0,1 MG/ML SOL NAS CT FR VD AMB X 5ML + CAN",HORMÔNIOS ANTIDIURÉTICOS,
ACETATO DE DESMOPRESSINA,7896165600031,"0,1 MG/ML SOL NAS CT FR VD AMB SPR 5,0 ML",HORMÔNIOS ANTIDIURÉTICOS,469.44
ACETATO DE DESMOPRESSINA,7898909980195,"0,1 MG/ML SOL NAS CT FR VD AMB NEB X 5 ML",HORMÔNIOS ANTIDIURÉTICOS,379.26
ACETATO DE DEXAMETASONA,7897917001502,1 MG CREM DERM CT BG AL X 10 G,CORTICOCOESTERÓIDES TÓPICOS PUROS,11.04
ACETATO DE DEXAMETASONA,7896523210698,"1,0 MG/G CREM DERM CT BG AL X 10 G",CORTICOCOESTERÓIDES TÓPICOS PUROS,7.31
ACETATO DE DEXAMETASONA,7896004721903,1 MG/G CREM DERM CT BG AL X 10 G  ,CORTICOCOESTERÓIDES TÓPICOS PUROS,7.66
ACETATO DE DEXAMETASONA,7896004707624,1MG/G CREM DERM CT BG AL X 10 G,CORTICOCOESTERÓIDES TÓPICOS PUROS,15.83
ACETATO DE DEXAMETASONA,7899095232372,1 MG / G CREM DERM CT BG AL X 10 G,CORTICOCOESTERÓIDES TÓPICOS PUROS,7.1
ACETATO DE DEXAMETASONA,7899095203204,1 MG/G CREM DERM CT BG AL X 10 G ,CORTICOCOESTERÓIDES TÓPICOS PUROS,11.56
ACETATO DE DEXAMETASONA,7897852900113,1 MG/G CREM DERM CT BG AL X 10 G ,CORTICOCOESTERÓIDES TÓPICOS PUROS,9.72
ACETATO DE DEXAMETASONA,7896331701937,1 MG/G CREM DERM CT BG AL X 10 G,CORTICOCOESTERÓIDES TÓPICOS PUROS,13.49
ACETATO DE DEXAMETASONA,7897595620699,1 MG/G CREM DERM CT BG AL X 10 G,CORTICOCOESTERÓIDES TÓPICOS PUROS,11.78
ACETATO DE DEXAMETASONA,7896004721897,1 MG/G CREM DERM CT BG AL X 10 G  ,CORTICOCOESTERÓIDES TÓPICOS PUROS,7.67
ACETATO DE DEXAMETASONA,7896112123026,1 MG/G CREM DERM CT BG AL X 10 G,CORTICOCOESTERÓIDES TÓPICOS PUROS,7.58
ACETATO DE DEXAMETASONA,7896112123200,1 MG/G CREM DERM CX 100 BG AL X 10 G (EMB HOSP),CORTICOCOESTERÓIDES TÓPICOS PUROS,0
ACETATO DE DEXAMETASONA,7896112123194,1 MG/G CREM DERM CX 50 BG AL X 10 G (EMB HOSP),CORTICOCOESTERÓIDES TÓPICOS PUROS,0
ACETATO DE DEXAMETASONA,7898089300714,1 MG/G CREM CT BG AL X 10 G,CORTICOCOESTERÓIDES TÓPICOS PUROS,11.27
ACETATO DE DEXAMETASONA,7896004707624,1MG/G CREM DERM CT BG AL X 10 G,CORTICOCOESTERÓIDES TÓPICOS PUROS,10.9
ACETATO DE DEXAMETASONA,7896472502110,"1,0 MG/G CREM DERM CT BG AL X 10 G  ",CORTICOCOESTERÓIDES TÓPICOS PUROS,11.88
ACETATO DE DEXAMETASONA,7896472504800,"1,0 MG/G CREM DERM CX 50 BG AL X 10 G   (EMB HOSP)",CORTICOCOESTERÓIDES TÓPICOS PUROS,0
ACETATO DE DEXAMETASONA,7898148294596,1 MG/G CREM DERM CT BG AL X 10 G ,CORTICOCOESTERÓIDES TÓPICOS PUROS,7.61
ACETATO DE DEXAMETASONA,7898148294602,1 MG/G CREM DERM CX 100 BG AL X 10 G (EMB HOSP),CORTICOCOESTERÓIDES TÓPICOS PUROS,0
ACETATO DE DEXAMETASONA,7896137133796,1 MG/G CREM DERM CT BG AL X 10 G,CORTICOCOESTERÓIDES TÓPICOS PUROS,7.65
ACETATO DE DEXAMETASONA,7896006267010,1 MG/ G CREM DERM CT BG AL X 10 G ,CORTICOCOESTERÓIDES TÓPICOS PUROS,6.77
ACETATO DE DEXAMETASONA,7896006267034,1 MG/ G CREM DERM CX 50 BG AL X 10 G (EMB HOSP),CORTICOCOESTERÓIDES TÓPICOS PUROS,0
ACETATO DE DEXAMETASONA,7896658003226,8MG/ML SUS INJ CT FA INC X 2 ML,CORTICOSTERÓIDES INJETÁVEIS PUROS,13.82
ACETATO DE DEXTROALFATOCOFEROL,7893353606325,CX 30 CAPS,VITAMINA E PURA,
ACETATO DE DEXTROALFATOCOFEROL,78960299007,FR C/25 CÁPS.-1000 UI,VITAMINA E PURA,
ACETATO DE DEXTROALFATOCOFEROL,7891317429935,400 MG CAP GEL MOLE CT BL AL PLAS INC X 10 ,VITAMINA E PURA,7.97
ACETATO DE DEXTROALFATOCOFEROL,7891317429935,400 MG CAP GEL MOLE CT FR PLAS OPC X 10,VITAMINA E PURA,
ACETATO DE DEXTROALFATOCOFEROL,7893454208220,400 MG CAP GEL MOLE CT BL AL PLAS INC X 20,VITAMINA E PURA,
ACETATO DE DEXTROALFATOCOFEROL,7891317445935,400 MG CAP GEL MOLE CT BL AL PLAS INC X 30,VITAMINA E PURA,
ACETATO DE DEXTROALFATOCOFEROL,7891317429942,400 MG CAP GEL MOLE CT FR PLAS OPC X 30,VITAMINA E PURA,
ACETATO DE DEXTROALFATOCOFEROL,7896317901221,400 UI CX C/ 30 CAPS,VITAMINA E PURA,0
ACETATO DE DEXTROALFATOCOFEROL,7896029900567,FR C/50 CÁPS.-400 UI,VITAMINA E PURA,
ACETATO DE FLUDROCORTISONA,7896016801839,"0,1 MG COM CT FR VD AMB X 100",CORTICOSTERÓIDES ORAIS PUROS,249.21
ACETATO DE FLUORMETOLONA,7896548198865,"1,0 MG/ML SUS OFT CT 1 FR PLAS GOT X 5 ML",CORTICOSTERÓIDES OFTALMOLÓGICOS,24.98
ACETATO DE FLUORMETOLONA,7896180300213,1 MG/ML SUS OFT CT FR PLAS TRANS GOT X 5 ML   ,CORTICOSTERÓIDES OFTALMOLÓGICOS,24.37
ACETATO DE GANIRRELIX,7897572001336,"0,5 MG/ML SOL INJ CT SER VD PREENCHIDA X 0,5 ML",HORMÔNIOS DE LIBERAÇÃO ANTIGONADOTROFINA,305.62
ACETATO DE GLATIRÂMER,7898919602353,20 MG/ML SOL INJ CT 28 SERINGA PRE-ENCHIDA X 1 ML,OUTROS AGENTES IMUNOESTIMULANTES EXCETO INTERFERONAS,5757.86
ACETATO DE GOSSERRELINA,7896206400873,"10,8 MG DEPOT + SER CT ENV AL POLIET X 1",ANÁLOGOS HORMONAIS DE LIBERAÇÃO DE GONADOTROFINAS CITOSTÁTICOS,2155.79
